track_id,duration,key,loudness,mode,tempo,time_sig,seg1pitch1,seg1pitch2,seg1pitch3,seg1pitch4,seg1pitch5,seg1pitch6,seg1pitch7,seg1pitch8,seg1pitch9,seg1pitch10,seg1pitch11,seg1pitch12,seg2pitch1,seg2pitch2,seg2pitch3,seg2pitch4,seg2pitch5,seg2pitch6,seg2pitch7,seg2pitch8,seg2pitch9,seg2pitch10,seg2pitch11,seg2pitch12,seg3pitch1,seg3pitch2,seg3pitch3,seg3pitch4,seg3pitch5,seg3pitch6,seg3pitch7,seg3pitch8,seg3pitch9,seg3pitch10,seg3pitch11,seg3pitch12,seg4pitch1,seg4pitch2,seg4pitch3,seg4pitch4,seg4pitch5,seg4pitch6,seg4pitch7,seg4pitch8,seg4pitch9,seg4pitch10,seg4pitch11,seg4pitch12,seg1timbre1,seg1timbre2,seg1timbre3,seg1timbre4,seg1timbre5,seg1timbre6,seg1timbre7,seg1timbre8,seg1timbre9,seg1timbre10,seg1timbre11,seg1timbre12,seg2timbre1,seg2timbre2,seg2timbre3,seg2timbre4,seg2timbre5,seg2timbre6,seg2timbre7,seg2timbre8,seg2timbre9,seg2timbre10,seg2timbre11,seg2timbre12,seg3timbre1,seg3timbre2,seg3timbre3,seg3timbre4,seg3timbre5,seg3timbre6,seg3timbre7,seg3timbre8,seg3timbre9,seg3timbre10,seg3timbre11,seg3timbre12,seg4timbre1,seg4timbre2,seg4timbre3,seg4timbre4,seg4timbre5,seg4timbre6,seg4timbre7,seg4timbre8,seg4timbre9,seg4timbre10,seg4timbre11,seg4timbre12,seg1loudness1,seg2loudness1,seg3loudness1,seg4loudness1,seg1loudness_time1,seg2loudness_time1,seg3loudness_time1,seg4loudness_time1
TRAHFAH12903CA7F20,243.1473,6,-7.414,0,126.631,4,0.495870445344,0.834846153846,0.330781376518,0.273943319838,0.284449392713,0.233680161943,0.323174089069,0.144012145749,0.179542510121,0.172558704453,0.130315789474,0.175429149798,0.517117408907,0.84212145749,0.316307692308,0.291631578947,0.331437246964,0.273591093117,0.391255060729,0.195311740891,0.263477732794,0.227955465587,0.121712550607,0.182599190283,0.53467611336,0.825769230769,0.362647773279,0.317720647773,0.32248582996,0.2624048583,0.36771659919,0.191319838057,0.290178137652,0.225651821862,0.139732793522,0.178396761134,0.494684210526,0.860408906883,0.277331983806,0.250728744939,0.293469635628,0.212631578947,0.304307692308,0.125753036437,0.185522267206,0.191052631579,0.107477732794,0.212064777328,45.1213765182,-20.7047530364,10.8198097166,-3.03566801619,6.6559757085,7.09917004049,-3.27764777328,-1.73651821862,12.9570040486,3.80266396761,-6.45196761134,1.3053562753,47.1026518219,-19.041465587,19.7790769231,-0.98263562753,-3.7246194332,7.70110931174,-4.57658299595,-0.128659919028,8.12168016194,2.3977854251,-9.34828340081,-7.43800809717,47.1330850202,-21.4008704453,22.5592510121,2.83816194332,0.541024291498,1.08888259109,-5.78493117409,0.0305020242915,4.91946153846,0.835267206478,-5.77452226721,-9.87112550607,43.4259595142,-27.724291498,0.53632388664,1.70422672065,9.53108906883,1.73495951417,-7.70277732794,-3.56427125506,15.1860647773,2.23829959514,-4.03408906883,0.249886639676,-10.3629838057,-8.67323481781,-8.90280566802,-12.3528178138,0.0665408906883,0.0629577732794,0.0589655870445,0.0573463967611
TRAHFCR128F422A375,277.39383,10,-10.87,0,179.987,4,0.646104166667,0.508399305556,0.385607638889,0.222583333333,0.162461805556,0.209864583333,0.259114583333,0.690920138889,0.1930625,0.119430555556,0.146774305556,0.1345625,0.821527777778,0.661270833333,0.470506944444,0.340861111111,0.219246527778,0.21990625,0.373694444444,0.575295138889,0.275072916667,0.225822916667,0.186899305556,0.150111111111,0.642423611111,0.677399305556,0.351819444444,0.327625,0.227538194444,0.227892361111,0.289079861111,0.494951388889,0.228177083333,0.166586805556,0.210809027778,0.197763888889,0.74196875,0.680260416667,0.437541666667,0.302458333333,0.216072916667,0.242604166667,0.337163194444,0.606510416667,0.233055555556,0.169756944444,0.180072916667,0.18115625,38.6802986111,50.1033194444,58.21434375,39.4777465278,-9.45670833333,-14.9069444444,19.4893645833,6.91076041667,12.4444756944,8.57409027778,2.55976041667,-13.2289583333,39.49915625,-16.972375,-19.9844965278,27.9752326389,-20.2666840278,-12.6213506944,27.4478055556,-12.4237395833,12.7557326389,-1.91771527778,5.97342361111,-3.10305902778,37.6955486111,31.5429409722,-13.3230972222,42.4125902778,-22.4613715278,-2.30353125,16.3441145833,7.47342708333,8.00164930556,8.45720486111,8.64155208333,-6.38556944444,39.0040173611,35.1449930556,8.91155208333,26.0248784722,-34.6243333333,-16.8769305556,24.7918020833,13.5522256944,9.41600347222,9.60603819444,4.52719097222,-8.72833333333,-16.8808958333,-15.5252743056,-16.2840069444,-16.19203125,0.0539584027778,0.0374152430556,0.0361929513889,0.0426556944444
TRAHFHR12903CCCAF8,127.4771,2,-2.445,1,161.874,1,0.37546,0.50281,0.55051,0.36077,0.42028,0.33914,0.43692,0.44369,0.3411,0.57603,0.36356,0.24668,0.34235,0.42086,0.53534,0.32858,0.38453,0.30694,0.43098,0.49916,0.35044,0.55376,0.37961,0.27149,0.40296,0.51919,0.56537,0.35152,0.32855,0.28379,0.38444,0.41693,0.3542,0.51382,0.38971,0.27035,0.32244,0.36093,0.39507,0.25593,0.36032,0.26949,0.37567,0.42374,0.32737,0.51386,0.30887,0.27311,54.106,29.76782,28.2285,-9.28439,-1.68895,-16.15018,9.65365,8.64106,-13.9994,18.63665,-6.52258,-3.11581,55.06983,26.49122,30.71852,-9.38465,-0.83122,-18.09585,8.39848,4.25013,-7.44131,15.99746,-8.45691,-7.91875,55.29201,25.06644,38.94824,-2.9422,-13.90511,-14.85795,8.60276,3.79202,-14.24913,13.33661,-8.50028,-11.03324,55.53691,31.51224,40.37524,-9.29129,-9.72712,-22.04638,1.61984,1.73104,-4.59761,12.6087,-6.4503,-9.65615,-3.37938,-2.79687,-2.54897,-2.75048,0.0582921,0.0784898,0.066822,0.0680178
TRAHFOU128F42B3F2A,79.93424,0,-22.214,1,50.059,4,0.577202898551,0.462405797101,0.394028985507,0.474652173913,0.401942028986,0.357782608696,0.340101449275,0.27352173913,0.323492753623,0.404376811594,0.38852173913,0.255,0.35947826087,0.301420289855,0.227797101449,0.239536231884,0.348739130435,0.535115942029,0.464913043478,0.406695652174,0.365608695652,0.34515942029,0.310594202899,0.221898550725,0.364826086957,0.340971014493,0.218884057971,0.221188405797,0.303666666667,0.552811594203,0.527405797101,0.393289855072,0.381637681159,0.376231884058,0.285405797101,0.202188405797,0.365768115942,0.329855072464,0.210550724638,0.198855072464,0.326782608696,0.609217391304,0.618463768116,0.447507246377,0.33931884058,0.324855072464,0.256405797101,0.192014492754,17.399942029,0.232130434783,-69.3615797101,-30.2778115942,-14.1707246377,-2.45913043478,4.32075362319,18.2302318841,-23.7644492754,10.2479275362,-18.9115797101,-1.07939130435,23.9502173913,-44.9424927536,-52.3813623188,-18.1794782609,2.20498550725,6.31350724638,-0.0993913043478,32.088,-17.8233043478,11.2543478261,-14.1289565217,2.89955072464,30.7769710145,-33.6531014493,-39.342,-11.8884347826,-4.43637681159,25.7505072464,-13.2506521739,14.9963043478,-6.48963768116,8.32601449275,-8.13352173913,7.78814492754,29.2327246377,-58.362,-31.8894927536,-18.0268695652,0.126376811594,15.8764927536,-4.3955942029,20.0253478261,-10.2293478261,10.288942029,-14.3806086957,3.37713043478,-37.7538985507,-30.3783768116,-23.267,-24.7567101449,0.0692150724638,0.0778098550725,0.0753352173913,0.0753994202899
TRAHFYH128F92CE223,678.76526,11,-4.002,0,140.112,4,0.584411149826,0.599393728223,0.424891986063,0.330055749129,0.340646341463,0.389222996516,0.580789198606,0.37718815331,0.317332752613,0.301628919861,0.306221254355,0.530012195122,0.387416376307,0.454925087108,0.419083623693,0.184113240418,0.205106271777,0.212073170732,0.279947735192,0.272668989547,0.22274912892,0.287538327526,0.378263066202,0.46237630662,0.500763066202,0.529850174216,0.426614982578,0.255045296167,0.252799651568,0.25912543554,0.372487804878,0.27368641115,0.270088850174,0.317644599303,0.335421602787,0.468662020906,0.624458188153,0.704151567944,0.472693379791,0.352822299652,0.335867595819,0.376716027875,0.503494773519,0.397662020906,0.363074912892,0.368339721254,0.380348432056,0.421128919861,51.652412892,56.0380418118,15.2158188153,-3.04319512195,-25.8865418118,-27.1779738676,5.10024041812,-3.28898954704,5.41872125436,10.3111533101,2.94568466899,-0.32481533101,46.2532787456,5.87212543554,38.81578223,1.02193554007,-52.0458310105,-15.4072926829,-6.47822996516,-12.1379825784,3.89858885017,2.2106184669,2.46651916376,-4.6767456446,52.1873379791,53.5743850174,11.4941881533,-5.30906097561,-22.5854390244,-28.2858850174,-2.25929616725,-1.89936759582,2.35979965157,6.47091114983,2.76299303136,-0.506142857143,48.7983989547,56.6910139373,1.33857665505,-3.07308362369,-35.2878972125,-29.5368763066,0.179256097561,-9.34288850174,10.6810766551,9.16069512195,5.1569912892,2.05201567944,-4.93435191638,-11.1735296167,-4.61249303136,-7.82757491289,0.0415723170732,0.0484147212544,0.0357782055749,0.0309907317073
TRAHHMV12903CD0B0D,228.38812,6,-5.98,0,122.988,4,0.452373831776,0.61603271028,0.409700934579,0.357341121495,0.398196261682,0.353378504673,0.532808411215,0.391841121495,0.439303738318,0.5235,0.4035,0.399696261682,0.431018691589,0.545640186916,0.384285046729,0.327864485981,0.342191588785,0.292336448598,0.452929906542,0.314392523364,0.35258411215,0.429140186916,0.288261682243,0.348252336449,0.417378504673,0.584551401869,0.42111682243,0.358855140187,0.380658878505,0.297556074766,0.484710280374,0.322420560748,0.384808411215,0.408528037383,0.271429906542,0.379429906542,0.426607476636,0.568742990654,0.435205607477,0.327434579439,0.304140186916,0.234429906542,0.369397196262,0.268794392523,0.326682242991,0.344602803738,0.232406542056,0.369859813084,42.7611635514,76.4915046729,12.4706121495,12.6846121495,3.02824766355,2.55319158879,-12.2779205607,13.1744672897,3.04376168224,4.68607943925,3.85464018692,0.777462616822,46.424228972,68.9356308411,-3.90719626168,-1.9175046729,-6.32975700935,-5.10064485981,-11.9559906542,9.12211682243,2.78977570093,8.0898317757,1.13255140187,-0.928355140187,47.770953271,59.4901682243,17.0453785047,2.03985514019,2.41028504673,-6.33723831776,-8.98861682243,6.76134579439,-0.507556074766,7.60534579439,1.05822897196,-2.33255140187,46.8266682243,50.5624579439,15.6252196262,5.19862616822,-6.07604205607,-9.32357009346,1.73892523364,9.88912149533,4.44454205607,7.18464018692,1.2141635514,-4.26320560748,-11.941364486,-9.36169626168,-8.26973364486,-9.24371028037,0.0541389252336,0.0602843457944,0.0589302336449,0.05601
TRAHHSV128F42374E3,245.44608,10,-12.785,1,244.366,4,0.496164705882,0.322676470588,0.237152941176,0.204670588235,0.190788235294,0.417841176471,0.182876470588,0.202041176471,0.1469,0.263147058824,0.223270588235,0.207064705882,0.3733,0.255241176471,0.288588235294,0.228229411765,0.176823529412,0.440417647059,0.251,0.268394117647,0.182988235294,0.226288235294,0.301729411765,0.173641176471,0.471264705882,0.356764705882,0.337376470588,0.318905882353,0.221970588235,0.4448,0.231594117647,0.276282352941,0.1892,0.1976,0.210917647059,0.197735294118,0.458964705882,0.242594117647,0.200482352941,0.214752941176,0.192358823529,0.3826,0.335264705882,0.254947058824,0.381876470588,0.208823529412,0.501905882353,0.150252941176,38.1328470588,-20.7964235294,-48.0866352941,-24.6394529412,8.14848823529,-8.50445882353,-1.94635882353,-12.3808647059,3.47887647059,2.18604117647,-5.42392352941,12.4561823529,40.3195411765,-21.8424470588,-23.3843588235,-19.8376941176,4.52888823529,-21.1913588235,-3.8186,-8.11344117647,7.94464705882,0.929576470588,-0.802211764706,6.56712941176,41.8126294118,10.3617352941,-23.3458529412,-20.1456411765,1.45028235294,-12.5327294118,-10.3822882353,-7.05981176471,10.5373823529,0.968729411765,-3.84116470588,-5.73805882353,40.1644470588,14.7238588235,-12.6114352941,-17.6154705882,1.66757058824,-16.3633705882,-26.6753941176,-7.61008823529,8.52116470588,1.75135882353,-0.941670588235,0.712870588235,-17.5315294118,-16.5340823529,-14.6892058824,-16.7872823529,0.0780043529412,0.0718198823529,0.0715068235294,0.0628960588235
TRAHIJE128F4243356,149.36771,8,-12.625,1,177.866,1,0.614011494253,0.61332183908,0.340086206897,0.343143678161,0.313718390805,0.366764367816,0.339517241379,0.335718390805,0.460827586207,0.418810344828,0.524448275862,0.453706896552,0.600586206897,0.53341954023,0.311275862069,0.375695402299,0.347327586207,0.395735632184,0.35982183908,0.387017241379,0.528103448276,0.432666666667,0.632,0.437218390805,0.522304597701,0.519304597701,0.381982758621,0.421477011494,0.388344827586,0.399867816092,0.357281609195,0.430120689655,0.633247126437,0.597701149425,0.618643678161,0.398477011494,0.62474137931,0.640040229885,0.374316091954,0.42775862069,0.404333333333,0.477666666667,0.4065,0.426517241379,0.593994252874,0.512448275862,0.624896551724,0.437408045977,35.4790517241,-9.51121264368,-49.1924770115,21.8449827586,-41.1133218391,13.5143333333,11.1669310345,9.94074712644,5.76444252874,7.0142183908,-6.5399137931,-1.88182183908,39.8680517241,11.0795632184,-12.4647241379,1.41350574713,-32.0451781609,-10.920316092,13.2241321839,4.79335057471,2.54290229885,4.6309137931,-0.288413793103,-3.39298850575,42.5360057471,21.7273505747,3.967,0.364913793103,-29.7551149425,-21.4981321839,-0.861132183908,2.20097701149,1.69386206897,2.30575862069,3.65616666667,-5.7685862069,41.2974022989,14.0463965517,-3.96890229885,2.53646551724,-28.166908046,-17.8282241379,11.1249712644,7.28027586207,3.81535057471,2.84717816092,2.08601724138,-3.87040804598,-16.8816034483,-14.9910114943,-13.3699310345,-14.2824770115,0.039360862069,0.0393114942529,0.0394316091954,0.0338734482759
TRAHIPA128F4279744,207.56853,9,-11.622,1,171.648,4,0.310341317365,0.446658682635,0.337125748503,0.23,0.377952095808,0.264401197605,0.386838323353,0.36271257485,0.379431137725,0.499550898204,0.277239520958,0.227892215569,0.277299401198,0.477497005988,0.358449101796,0.239359281437,0.413808383234,0.259377245509,0.370562874251,0.346718562874,0.359263473054,0.486628742515,0.233724550898,0.213341317365,0.369826347305,0.484119760479,0.393934131737,0.257407185629,0.447131736527,0.368724550898,0.345886227545,0.335880239521,0.317383233533,0.480437125749,0.284910179641,0.294473053892,0.229329341317,0.384550898204,0.338580838323,0.178437125749,0.345976047904,0.181730538922,0.286838323353,0.212011976048,0.345311377246,0.640467065868,0.28597005988,0.190934131737,42.7666586826,18.1129341317,-8.46721556886,-11.8514730539,-17.9251437126,-26.5051437126,7.10010179641,-2.65232335329,-6.03743712575,-5.04109580838,2.94998802395,-5.34665269461,44.0434730539,19.9268682635,-11.4300898204,-18.5833772455,-22.0904610778,-25.9376467066,-6.31356886228,-3.21147904192,-7.38448502994,-4.24759281437,2.9008502994,-8.61626946108,45.1810538922,22.162742515,-1.55592814371,-18.1361616766,-22.4574790419,-28.1372694611,-10.1796646707,-2.53931736527,-7.59748502994,-2.71949700599,1.91628742515,-8.21217964072,43.9882095808,8.56205988024,9.43631137725,-12.3676347305,-45.4788562874,-23.1438922156,-5.6888742515,-3.79906586826,6.99601197605,0.00969461077844,2.63204191617,-2.90892215569,-14.4688023952,-13.5624491018,-12.5508622754,-13.5495808383,0.0460937125749,0.0537234131737,0.0525286826347,0.0739265868263
TRAHIXN128F147F25D,143.15057,7,-7.293,1,116.122,4,0.356362068966,0.445922413793,0.519629310345,0.202689655172,0.2805,0.170362068966,0.301,0.289939655172,0.287810344828,0.455086206897,0.310586206897,0.421767241379,0.331146551724,0.390456896552,0.543706896552,0.193603448276,0.299482758621,0.20974137931,0.297663793103,0.265586206897,0.270396551724,0.457293103448,0.293336206897,0.385655172414,0.371353448276,0.386896551724,0.589163793103,0.189698275862,0.208784482759,0.243362068966,0.349112068966,0.309362068966,0.258724137931,0.412793103448,0.250862068966,0.35875,0.376948275862,0.39800862069,0.561353448276,0.213215517241,0.296120689655,0.203051724138,0.348655172414,0.328939655172,0.329206896552,0.476060344828,0.319387931034,0.380206896552,44.0337844828,6.50906034483,-15.2923534483,-15.0911982759,0.408318965517,0.933655172414,-6.40419827586,-0.0750431034483,14.7791034483,0.595974137931,-3.89850862069,10.9712672414,47.4921810345,13.64825,-0.422034482759,-15.4541810345,9.98499137931,1.11456034483,-8.07854310345,-1.64431896552,14.2113103448,-1.22053448276,-4.35105172414,10.3911034483,47.6526206897,3.4915862069,-12.8542586207,-13.5036206897,-1.84937931034,-5.64225862069,-9.97210344828,1.58748275862,9.54484482759,-0.363732758621,-2.12262931034,5.32980172414,45.0515086207,18.7522068966,6.25910344828,-12.6291637931,4.95925,-5.37252586207,-3.16223275862,3.29151724138,12.1340344828,-1.22455172414,-5.03159482759,6.69943103448,-11.96175,-8.65071551724,-8.5895,-11.4605603448,0.0717586206897,0.0757185344828,0.0746962931034,0.0734797413793
TRAHJCI128F92FFB38,219.76771,5,-16.205,1,107.905,4,0.455292592593,0.410244444444,0.299781481481,0.294488888889,0.44762962963,0.507133333333,0.608837037037,0.628325925926,0.462674074074,0.526259259259,0.403737037037,0.39162962963,0.432885185185,0.395944444444,0.283944444444,0.276844444444,0.458585185185,0.514248148148,0.650077777778,0.646562962963,0.465092592593,0.539485185185,0.362251851852,0.304814814815,0.481925925926,0.393981481481,0.304581481481,0.311866666667,0.446692592593,0.511177777778,0.609655555556,0.609962962963,0.472681481481,0.549166666667,0.413251851852,0.383392592593,0.474488888889,0.417966666667,0.304755555556,0.278011111111,0.431755555556,0.494859259259,0.617811111111,0.617025925926,0.444077777778,0.522244444444,0.383462962963,0.307559259259,33.1647185185,79.6595111111,-39.2638777778,20.1898074074,-27.1439851852,24.7003037037,-4.90441481481,9.26412592593,3.04093703704,14.5758296296,-8.19391111111,-4.47347407407,35.6738703704,62.7012111111,-21.4192481481,8.58374444444,-27.623137037,17.0799703704,-4.73001111111,5.63527037037,1.38868148148,12.4888703704,-11.1150740741,-8.6584037037,35.9524222222,62.3272777778,-18.5183851852,10.416637037,-22.1849148148,24.6485925926,-8.72354074074,13.4288185185,-0.558233333333,15.0816148148,-10.4077777778,-8.78848148148,34.5489185185,59.1793444444,-24.2048703704,9.90935925926,-24.2996888889,18.4445851852,-4.65367407407,6.36758148148,-1.13603333333,11.4039740741,-9.42804444444,-10.7516555556,-20.2533814815,-18.6423666667,-17.9336888889,-19.7634111111,0.0474653333333,0.0496842592593,0.0522062962963,0.0467247037037
TRAHJPC128F4268DC7,269.97506,1,-8.704,0,84.631,5,0.22984057971,0.420086956522,0.137256038647,0.252652173913,0.262347826087,0.155570048309,0.324106280193,0.230086956522,0.449062801932,0.356879227053,0.259314009662,0.314231884058,0.325487922705,0.470946859903,0.197579710145,0.349777777778,0.393753623188,0.211946859903,0.399154589372,0.256289855072,0.412512077295,0.285251207729,0.17468115942,0.324806763285,0.403502415459,0.336676328502,0.263676328502,0.270966183575,0.314130434783,0.317169082126,0.236106280193,0.35668115942,0.350038647343,0.369811594203,0.236690821256,0.278144927536,0.405729468599,0.30006763285,0.379352657005,0.163483091787,0.304144927536,0.389710144928,0.168652173913,0.303439613527,0.219381642512,0.363202898551,0.304608695652,0.215328502415,38.3690144928,-67.3667246377,-22.1459178744,-20.014115942,31.7023816425,-15.3493043478,-5.10685507246,-7.92047342995,1.4131884058,-4.00666183575,-2.37057004831,-3.17073913043,47.8424251208,-11.0393768116,11.5812222222,-10.023531401,13.7301980676,-13.7736425121,-0.937676328502,-3.3808647343,-2.93249275362,-3.4868115942,-4.11500483092,-2.07928019324,46.1844782609,-9.61614009662,14.7636086957,-8.40050724638,-0.360463768116,-18.1726859903,0.00638164251208,-7.82095652174,1.34854589372,-3.07076328502,-0.627188405797,-2.51384057971,44.0639323671,-32.6556183575,11.2255748792,-9.42926570048,11.235173913,-14.6280869565,-2.83561352657,-6.67487439614,-0.951425120773,-3.70671014493,-3.38346376812,-1.78857487923,-18.1151111111,-9.01705797101,-11.0869806763,-12.9135072464,0.0602004347826,0.0667448309179,0.0564346859903,0.0624230434783
TRAHKMS128F934B09E,235.65016,10,-3.053,0,115.418,4,0.597259067358,0.686860103627,0.425549222798,0.594082901554,0.430414507772,0.491321243523,0.519886010363,0.37581865285,0.333212435233,0.316569948187,0.537005181347,0.361740932642,0.474544041451,0.554088082902,0.332404145078,0.483497409326,0.32689119171,0.400880829016,0.416150259067,0.315352331606,0.313585492228,0.290398963731,0.496704663212,0.379150259067,0.459378238342,0.583212435233,0.379865284974,0.516238341969,0.397606217617,0.463450777202,0.501378238342,0.422937823834,0.599398963731,0.382880829016,0.484595854922,0.339041450777,0.331797927461,0.562186528497,0.351,0.41181865285,0.241668393782,0.354533678756,0.558875647668,0.295316062176,0.330678756477,0.243316062176,0.434450777202,0.24089119171,52.9240829016,19.527507772,13.9768911917,-10.7160569948,-19.5901554404,-21.056761658,-3.29429533679,-0.47225388601,6.59439896373,3.07396373057,0.188088082902,-2.27636787565,54.1237823834,22.7279533679,24.9035751295,-8.04477202073,-9.09993264249,-23.7369119171,3.23233678756,3.62077202073,-0.864637305699,2.20771502591,-1.75174093264,-5.03501554404,54.616746114,24.3180673575,32.4779585492,-5.18784974093,-18.5273989637,-29.3876321244,-2.7174611399,-2.20803108808,13.5201606218,5.19123834197,1.75254404145,-1.9207253886,49.3604663212,25.4475906736,36.4287927461,-0.0932020725389,-13.0760984456,-30.1031606218,8.4701865285,2.37378756477,9.15627979275,3.88362176166,3.16131606218,13.8190829016,-4.44726943005,-3.34089119171,-3.04193782383,-8.23776683938,0.0498803626943,0.0592386528497,0.0538175647668,0.0486250259067
TRAHKRO128F9320EA7,219.89832,4,-3.926,1,165.224,3,0.310065088757,0.582644970414,0.359591715976,0.368485207101,0.614568047337,0.401917159763,0.600213017751,0.26250887574,0.345402366864,0.328278106509,0.225272189349,0.377828402367,0.379159763314,0.609633136095,0.377568047337,0.35801183432,0.554704142012,0.415230769231,0.600704142012,0.34224260355,0.297840236686,0.36049112426,0.26626035503,0.329828402367,0.426526627219,0.646355029586,0.437396449704,0.411615384615,0.586076923077,0.460591715976,0.665218934911,0.357804733728,0.300112426036,0.372408284024,0.255278106509,0.367142011834,0.389349112426,0.530431952663,0.379786982249,0.363023668639,0.534798816568,0.42050295858,0.568923076923,0.350082840237,0.294792899408,0.380284023669,0.264857988166,0.381704142012,49.5177337278,-4.12804142012,46.0487692308,17.2025207101,-19.4088934911,-18.3282840237,19.8925798817,-17.2429763314,-4.64715976331,-8.40162130178,4.52249704142,-10.3443313609,52.1842781065,14.0332840237,45.6803609467,7.87506508876,-13.7944970414,-28.1812781065,24.7461065089,-1.45640236686,-3.55482248521,0.114680473373,1.37189349112,-8.53558579882,52.0969289941,16.4708579882,43.8067692308,7.22866272189,-12.3710295858,-25.4218402367,24.2233609467,-0.98025443787,-3.84627810651,-0.563763313609,0.371710059172,-6.78069822485,52.5438402367,29.2958579882,59.2008224852,12.5964023669,1.58526035503,-25.8908461538,13.728852071,2.55073964497,-6.84727218935,4.12407100592,-0.0280355029586,-6.17331360947,-7.26910059172,-4.96681065089,-4.98442011834,-4.58310059172,0.0401386390533,0.0532796449704,0.0534368639053,0.0625692899408
TRAHKUS128F425ABD8,244.87138,5,-14.587,1,59.17,1,0.259718181818,0.195954545455,0.145218181818,0.0872727272727,0.203890909091,0.540772727273,0.176845454545,0.318445454545,0.194654545455,0.452245454545,0.209609090909,0.0874545454545,0.310518181818,0.180727272727,0.184954545455,0.0985,0.197645454545,0.372445454545,0.120254545455,0.347863636364,0.170318181818,0.457,0.222654545455,0.0779181818182,0.263754545455,0.133472727273,0.148363636364,0.0727727272727,0.192,0.512081818182,0.170609090909,0.317354545455,0.133090909091,0.423654545455,0.223418181818,0.0605272727273,0.250145454545,0.145627272727,0.156945454545,0.0901454545455,0.152081818182,0.391809090909,0.170672727273,0.307363636364,0.1868,0.488581818182,0.269109090909,0.0699454545455,35.4474181818,-84.0259,-8.20981818182,-19.2596272727,13.9015454545,-13.4337090909,3.60866363636,7.23298181818,-9.51262727273,-2.86094545455,-3.76993636364,5.96357272727,36.2168454545,-82.3006181818,10.8906454545,-10.5356636364,21.6652,-7.89448181818,-1.64071818182,2.71185454545,-5.11319090909,-5.11145454545,0.937881818182,11.9156909091,37.3474545455,-69.6359545455,-1.46523636364,-20.2063818182,16.2120818182,-10.8443272727,-3.25509090909,1.06607272727,-0.596045454545,-4.8549,-0.318309090909,7.27581818182,34.2303545455,-59.6140090909,-19.6414818182,-28.1772181818,15.5904363636,-7.75261818182,-0.600945454545,2.88886363636,-4.06448181818,-6.78894545455,-3.54395454545,14.7512181818,-21.1323363636,-20.3168181818,-19.4521636364,-22.0855727273,0.111813,0.108130818182,0.0976609090909,0.104666181818
TRAHLDM128F933A3B1,319.00689,9,-14.886,0,109.305,5,0.355201030928,0.188649484536,0.260494845361,0.295917525773,0.385335051546,0.172721649485,0.137541237113,0.165036082474,0.174649484536,0.351525773196,0.150103092784,0.399484536082,0.27768556701,0.273922680412,0.408221649485,0.333489690722,0.553829896907,0.306701030928,0.243556701031,0.333783505155,0.263634020619,0.417768041237,0.191463917526,0.301355670103,0.273726804124,0.290097938144,0.377195876289,0.412211340206,0.332329896907,0.239871134021,0.203994845361,0.287654639175,0.303469072165,0.259443298969,0.278128865979,0.303664948454,0.337845360825,0.280762886598,0.319257731959,0.360051546392,0.451824742268,0.239515463918,0.196469072165,0.273860824742,0.257345360825,0.441159793814,0.168494845361,0.280345360825,31.0762731959,8.00164948454,-1.88878865979,-25.4247061856,-20.5523969072,-8.29750515464,-41.3479536082,-7.93968556701,26.6014072165,8.80791237113,-3.48064948454,1.36979381443,38.7321804124,-0.861221649485,27.7432938144,-8.6526443299,-0.383762886598,-11.5118350515,-31.3287164948,0.0627216494845,21.6020515464,8.58767525773,1.21528865979,5.02984020619,37.1528917526,-20.4029742268,4.95643298969,-9.94258762887,0.262190721649,-19.3085206186,-25.8761082474,-1.82973195876,16.866128866,4.5316185567,4.70912371134,10.8530927835,35.3560360825,-13.8312268041,20.518871134,-9.49525773196,-3.1784742268,-10.1194639175,-16.0393453608,-1.59512371134,11.0396030928,1.80569587629,-2.4295,5.94695360825,-26.2586237113,-18.2849742268,-19.6338195876,-21.4193453608,0.0924460824742,0.0745316494845,0.0667153092784,0.0989541752577
